hotel_id,hotel_name,combined,hotel_site_id
ONTTM,Residence Inn Temecula Murrieta,onttm-residence-inn-temecula-murrieta,Marriott-ONTTM
SFONP,Napa Valley Marriott Hotel & Spa,sfonp-napa-valley-marriott-hotel-&-spa,Marriott-SFONP
SFONS,SpringHill Suites Napa Valley,sfons-springhill-suites-napa-valley,Marriott-SFONS
SFONW,The Westin Verasa Napa,sfonw-the-westin-verasa-napa,Marriott-SFONW
SJCFT,Courtyard Newark Silicon Valley,sjcft-courtyard-newark-silicon-valley,Marriott-SJCFT
SJCNW,Residence Inn Newark Silicon Valley,sjcnw-residence-inn-newark-silicon-valley,Marriott-SJCNW
SJCFN,SpringHill Suites Newark Fremont,sjcfn-springhill-suites-newark-fremont,Marriott-SJCFN
SJCAL,Aloft Silicon Valley,sjcal-aloft-silicon-valley,Marriott-SJCAL
NPBAK,"Lido House, Autograph Collection","npbak-lido-house,-autograph-collection",Marriott-NPBAK
NPBST,Newport Beach Marriott Bayview,npbst-newport-beach-marriott-bayview,Marriott-NPBST
LAXNB,"VEA Newport Beach, A Marriott Resort & Spa","laxnb-vea-newport-beach,-a-marriott-resort-&-spa",Marriott-LAXNB
NPBBR,Renaissance Newport Beach Hotel,npbbr-renaissance-newport-beach-hotel,Marriott-NPBBR
LAXNC,Marriott's Newport Coast Villas,laxnc-marriott's-newport-coast-villas,Marriott-LAXNC
RALFI,Fairfield Inn & Suites Riverside Corona/Norco,ralfi-fairfield-inn-&-suites-riverside-corona/norco,Marriott-RALFI
SFONV,Courtyard Novato Marin/Sonoma,sfonv-courtyard-novato-marin/sonoma,Marriott-SFONV
FATOK,Fairfield Inn & Suites Oakhurst Yosemite,fatok-fairfield-inn-&-suites-oakhurst-yosemite,Marriott-FATOK
OAKAD,AC Hotel Oakland Downtown,oakad-ac-hotel-oakland-downtown,Marriott-OAKAD
OAKAP,Courtyard Oakland Airport,oakap-courtyard-oakland-airport,Marriott-OAKAP
OAKCD,Courtyard Oakland Downtown,oakcd-courtyard-oakland-downtown,Marriott-OAKCD
OAKDT,Oakland Marriott City Center,oakdt-oakland-marriott-city-center,Marriott-OAKDT
OAKOX,Moxy Oakland Uptown,oakox-moxy-oakland-uptown,Marriott-OAKOX
OAKRD,Residence Inn Oakland Downtown,oakrd-residence-inn-oakland-downtown,Marriott-OAKRD
OAKSP,SpringHill Suites Oakland Airport,oaksp-springhill-suites-oakland-airport,Marriott-OAKSP
SANON,Courtyard San Diego Oceanside,sanon-courtyard-san-diego-oceanside,Marriott-SANON
SANOS,Residence Inn San Diego Oceanside,sanos-residence-inn-san-diego-oceanside,Marriott-SANOS
SANOD,SpringHill Suites Oceanside Beach,sanod-springhill-suites-oceanside-beach,Marriott-SANOD
ONTVY,Residence Inn Ontario Airport,ontvy-residence-inn-ontario-airport,Marriott-ONTVY
ONTRV,SpringHill Suites Ontario Airport/Rancho Cucamonga,ontrv-springhill-suites-ontario-airport/rancho-cucamonga,Marriott-ONTRV
ONTEL,Element Ontario,ontel-element-ontario,Marriott-ONTEL
ONTOA,Sheraton Ontario Airport Hotel,ontoa-sheraton-ontario-airport-hotel,Marriott-ONTOA
OXRVO,Courtyard Oxnard Ventura,oxrvo-courtyard-oxnard-ventura,Marriott-OXRVO
OXRRI,Residence Inn Oxnard River Ridge,oxrri-residence-inn-oxnard-river-ridge,Marriott-OXRRI
SFOPF,Fairfield Inn & Suites San Francisco Pacifica,sfopf-fairfield-inn-&-suites-san-francisco-pacifica,Marriott-SFOPF
CTDAK,"HOTEL PASEO, Autograph Collection","ctdak-hotel-paseo,-autograph-collection",Marriott-CTDAK
CTDCY,Courtyard Palm Desert,ctdcy-courtyard-palm-desert,Marriott-CTDCY
CTDPD,Fairfield Inn & Suites Palm Desert Coachella Valley,ctdpd-fairfield-inn-&-suites-palm-desert-coachella-valley,Marriott-CTDPD
CTDCA,JW Marriott Desert Springs Resort & Spa,ctdca-jw-marriott-desert-springs-resort-&-spa,Marriott-CTDCA
CTDDS,Marriott's Desert Springs Villas I,ctdds-marriott's-desert-springs-villas-i,Marriott-CTDDS
CTDVI,Marriott's Desert Springs Villas II,ctdvi-marriott's-desert-springs-villas-ii,Marriott-CTDVI
CTDSR,Marriott's Shadow Ridge I-The Villages,ctdsr-marriott's-shadow-ridge-i-the-villages,Marriott-CTDSR
CTDST,Marriott's Shadow Ridge II- The Enclaves,ctdst-marriott's-shadow-ridge-ii--the-enclaves,Marriott-CTDST
PSPWD,"The Westin Desert Willow Villas, Palm Desert","pspwd-the-westin-desert-willow-villas,-palm-desert",Marriott-PSPWD
CTDRI,Residence Inn Palm Desert,ctdri-residence-inn-palm-desert,Marriott-CTDRI
CTDSH,SpringHill Suites Palm Desert,ctdsh-springhill-suites-palm-desert,Marriott-CTDSH
PSPAK,"Triada Palm Springs, Autograph Collection","pspak-triada-palm-springs,-autograph-collection",Marriott-PSPAK
PSPCH,Courtyard Palm Springs,pspch-courtyard-palm-springs,Marriott-PSPCH
PSPBR,Renaissance Palm Springs Hotel,pspbr-renaissance-palm-springs-hotel,Marriott-PSPBR
CTDAD,"Avalon Hotel & Bungalows Palm Springs, a Member of Design Hotels™","ctdad-avalon-hotel-&-bungalows-palm-springs,-a-member-of-design-hotels™",Marriott-CTDAD
WJFCY,Courtyard Palmdale,wjfcy-courtyard-palmdale,Marriott-WJFCY
WJFFI,Fairfield Inn & Suites Palmdale West,wjffi-fairfield-inn-&-suites-palmdale-west,Marriott-WJFFI
WJFRI,Residence Inn Palmdale Lancaster,wjfri-residence-inn-palmdale-lancaster,Marriott-WJFRI
WJFEL,Element Palmdale,wjfel-element-palmdale,Marriott-WJFEL
SJCAO,AC Hotel Palo Alto,sjcao-ac-hotel-palo-alto,Marriott-SJCAO
SJCSI,Sheraton Palo Alto Hotel,sjcsi-sheraton-palo-alto-hotel,Marriott-SJCSI
SJCTX,"Hotel Citrine, Palo Alto, a Tribute Portfolio Hotel","sjctx-hotel-citrine,-palo-alto,-a-tribute-portfolio-hotel",Marriott-SJCTX
SJCWP,The Westin Palo Alto,sjcwp-the-westin-palo-alto,Marriott-SJCWP
LAXOT,Courtyard Los Angeles Pasadena/Old Town,laxot-courtyard-los-angeles-pasadena/old-town,Marriott-LAXOT
LAXRO,Residence Inn Los Angeles Pasadena/Old Town,laxro-residence-inn-los-angeles-pasadena/old-town,Marriott-LAXRO
LAXSP,Sheraton Pasadena Hotel,laxsp-sheraton-pasadena-hotel,Marriott-LAXSP
BURPT,"Hotel Dena, Pasadena Los Angeles, a Tribute Portfolio Hotel","burpt-hotel-dena,-pasadena-los-angeles,-a-tribute-portfolio-hotel",Marriott-BURPT
LAXPW,The Westin Pasadena,laxpw-the-westin-pasadena,Marriott-LAXPW
SBPPR,Courtyard Paso Robles,sbppr-courtyard-paso-robles,Marriott-SBPPR
SFOCP,Courtyard Petaluma Sonoma County,sfocp-courtyard-petaluma-sonoma-county,Marriott-SFOCP
STSSI,Sheraton Sonoma Wine Country Petaluma,stssi-sheraton-sonoma-wine-country-petaluma,Marriott-STSSI
SBPAK,"Vespera Resort on Pismo Beach, Autograph Collection","sbpak-vespera-resort-on-pismo-beach,-autograph-collection",Marriott-SBPAK
SNAPL,Residence Inn Anaheim Placentia/Fullerton,snapl-residence-inn-anaheim-placentia/fullerton,Marriott-SNAPL
SNASP,SpringHill Suites Anaheim Placentia/Fullerton,snasp-springhill-suites-anaheim-placentia/fullerton,Marriott-SNASP
OAKPH,Residence Inn Pleasant Hill Concord,oakph-residence-inn-pleasant-hill-concord,Marriott-OAKPH
OAKAC,AC Hotel Pleasanton,oakac-ac-hotel-pleasanton,Marriott-OAKAC
OAKPL,Courtyard Pleasanton,oakpl-courtyard-pleasanton,Marriott-OAKPL
OAKMC,Pleasanton Marriott,oakmc-pleasanton-marriott,Marriott-OAKMC
OAKRI,Residence Inn Pleasanton,oakri-residence-inn-pleasanton,Marriott-OAKRI
OAKFP,Four Points by Sheraton Pleasanton,oakfp-four-points-by-sheraton-pleasanton,Marriott-OAKFP
ONTSI,Sheraton Fairplex Suites & Conference Center,ontsi-sheraton-fairplex-suites-&-conference-center,Marriott-ONTSI
SACRC,Courtyard Sacramento Rancho Cordova,sacrc-courtyard-sacramento-rancho-cordova,Marriott-SACRC
SACFS,Fairfield Inn & Suites Rancho Cordova,sacfs-fairfield-inn-&-suites-rancho-cordova,Marriott-SACFS
SACMC,Sacramento Marriott Rancho Cordova,sacmc-sacramento-marriott-rancho-cordova,Marriott-SACMC
SACRR,Residence Inn Sacramento Rancho Cordova,sacrr-residence-inn-sacramento-rancho-cordova,Marriott-SACRR
SMFRT,TownePlace Suites Sacramento Rancho Cordova,smfrt-towneplace-suites-sacramento-rancho-cordova,Marriott-SMFRT
ONTCY,Courtyard Ontario Rancho Cucamonga,ontcy-courtyard-ontario-rancho-cucamonga,Marriott-ONTCY
ONTCM,Fairfield Inn & Suites Ontario Rancho Cucamonga,ontcm-fairfield-inn-&-suites-ontario-rancho-cucamonga,Marriott-ONTCM
ONTCU,Residence Inn Ontario Rancho Cucamonga,ontcu-residence-inn-ontario-rancho-cucamonga,Marriott-ONTCU
ONTAL,Aloft Ontario-Rancho Cucamonga,ontal-aloft-ontario-rancho-cucamonga,Marriott-ONTAL
ONTFP,Four Points by Sheraton Ontario-Rancho Cucamonga,ontfp-four-points-by-sheraton-ontario-rancho-cucamonga,Marriott-ONTFP
ONTTS,TownePlace Suites Ontario Airport,ontts-towneplace-suites-ontario-airport,Marriott-ONTTS
PSPWM,"The Westin Mission Hills Resort Villas, Palm Springs","pspwm-the-westin-mission-hills-resort-villas,-palm-springs",Marriott-PSPWM
PSPPS,"The Ritz-Carlton, Rancho Mirage","pspps-the-ritz-carlton,-rancho-mirage",Marriott-PSPPS
PSPWI,The Westin Rancho Mirage Golf Resort & Spa,pspwi-the-westin-rancho-mirage-golf-resort-&-spa,Marriott-PSPWI
RDDRE,Fairfield Inn & Suites Redding,rddre-fairfield-inn-&-suites-redding,Marriott-RDDRE
RDDSI,Sheraton Redding Hotel at the Sundial Bridge,rddsi-sheraton-redding-hotel-at-the-sundial-bridge,Marriott-RDDSI
RDDRD,TownePlace Suites Redding,rddrd-towneplace-suites-redding,Marriott-RDDRD
RALRI,Residence Inn Loma Linda Redlands,ralri-residence-inn-loma-linda-redlands,Marriott-RALRI
ONTSR,SpringHill Suites Riverside Redlands,ontsr-springhill-suites-riverside-redlands,Marriott-ONTSR
LAXDB,Residence Inn Los Angeles Redondo Beach,laxdb-residence-inn-los-angeles-redondo-beach,Marriott-LAXDB
SFORD,Courtyard Redwood City,sford-courtyard-redwood-city,Marriott-SFORD
OAKCY,Courtyard Richmond Berkeley,oakcy-courtyard-richmond-berkeley,Marriott-OAKCY
IYKSH,SpringHill Suites Ridgecrest,iyksh-springhill-suites-ridgecrest,Marriott-IYKSH
RALCY,Courtyard Riverside UCR/Moreno Valley Area,ralcy-courtyard-riverside-ucr/moreno-valley-area,Marriott-RALCY
RALMC,Marriott Riverside at the Convention Center,ralmc-marriott-riverside-at-the-convention-center,Marriott-RALMC
STSFI,Fairfield Inn & Suites Santa Rosa Rohnert Park,stsfi-fairfield-inn-&-suites-santa-rosa-rohnert-park,Marriott-STSFI
LAXFR,Fairfield Inn & Suites Los Angeles Rosemead,laxfr-fairfield-inn-&-suites-los-angeles-rosemead,Marriott-LAXFR
SACRV,Courtyard Roseville,sacrv-courtyard-roseville,Marriott-SACRV
SACGM,Courtyard Roseville Galleria Mall/Creekside Ridge Drive,sacgm-courtyard-roseville-galleria-mall/creekside-ridge-drive,Marriott-SACGM
SACFR,Fairfield Inn Roseville,sacfr-fairfield-inn-roseville,Marriott-SACFR
SACOV,Residence Inn Rocklin Roseville,sacov-residence-inn-rocklin-roseville,Marriott-SACOV
SACRO,Residence Inn Roseville,sacro-residence-inn-roseville,Marriott-SACRO
SACSR,SpringHill Suites Sacramento Roseville,sacsr-springhill-suites-sacramento-roseville,Marriott-SACSR
SACST,TownePlace Suites Sacramento Roseville,sacst-towneplace-suites-sacramento-roseville,Marriott-SACST
SACAK,"The Citizen Hotel, Autograph Collection","sacak-the-citizen-hotel,-autograph-collection",Marriott-SACAK
SACCH,Courtyard Sacramento Airport Natomas,sacch-courtyard-sacramento-airport-natomas,Marriott-SACCH
SACCE,Courtyard Sacramento Cal Expo,sacce-courtyard-sacramento-cal-expo,Marriott-SACCE
SACCY,Courtyard Sacramento Midtown,saccy-courtyard-sacramento-midtown,Marriott-SACCY
SACWN,Fairfield Inn & Suites Sacramento Airport Natomas,sacwn-fairfield-inn-&-suites-sacramento-airport-natomas,Marriott-SACWN
SACXP,Fairfield Inn Sacramento Cal Expo,sacxp-fairfield-inn-sacramento-cal-expo,Marriott-SACXP
SACSN,Residence Inn Sacramento Airport Natomas,sacsn-residence-inn-sacramento-airport-natomas,Marriott-SACSN
SACEX,Residence Inn Sacramento Cal Expo,sacex-residence-inn-sacramento-cal-expo,Marriott-SACEX
SACDT,Residence Inn Sacramento Downtown at Capitol Park,sacdt-residence-inn-sacramento-downtown-at-capitol-park,Marriott-SACDT
SACSH,SpringHill Suites Sacramento Natomas,sacsh-springhill-suites-sacramento-natomas,Marriott-SACSH
SACEL,Element Sacramento Airport,sacel-element-sacramento-airport,Marriott-SACEL
SACFP,Four Points by Sheraton Sacramento International Airport,sacfp-four-points-by-sheraton-sacramento-international-airport,Marriott-SACFP
SACSI,Sheraton Grand Sacramento Hotel,sacsi-sheraton-grand-sacramento-hotel,Marriott-SACSI
SACTA,TownePlace Suites Sacramento Airport Natomas,sacta-towneplace-suites-sacramento-airport-natomas,Marriott-SACTA
SACCX,TownePlace Suites Sacramento Cal Expo,saccx-towneplace-suites-sacramento-cal-expo,Marriott-SACCX
SACWS,The Westin Sacramento Riverfront Hotel & Spa,sacws-the-westin-sacramento-riverfront-hotel-&-spa,Marriott-SACWS
MODFI,Fairfield Inn & Suites Modesto Salida,modfi-fairfield-inn-&-suites-modesto-salida,Marriott-MODFI
SNSCY,Courtyard Salinas Monterey,snscy-courtyard-salinas-monterey,Marriott-SNSCY
SNSRI,Residence Inn Salinas Monterey,snsri-residence-inn-salinas-monterey,Marriott-SNSRI
ONTFS,Fairfield Inn & Suites San Bernardino,ontfs-fairfield-inn-&-suites-san-bernardino,Marriott-ONTFS
ONTBE,Residence Inn San Bernardino,ontbe-residence-inn-san-bernardino,Marriott-ONTBE
SFOSB,Courtyard San Francisco Airport,sfosb-courtyard-san-francisco-airport,Marriott-SFOSB
SFOFS,Fairfield Inn & Suites San Francisco San Carlos,sfofs-fairfield-inn-&-suites-san-francisco-san-carlos,Marriott-SFOFS
SFOLO,Residence Inn Redwood City San Carlos,sfolo-residence-inn-redwood-city-san-carlos,Marriott-SFOLO
SANAR,AC Hotel San Diego Downtown Gaslamp Quarter,sanar-ac-hotel-san-diego-downtown-gaslamp-quarter,Marriott-SANAR
SANYA,"Hotel Republic San Diego, Autograph Collection","sanya-hotel-republic-san-diego,-autograph-collection",Marriott-SANYA
SANAK,"Pier South Resort, Autograph Collection","sanak-pier-south-resort,-autograph-collection",Marriott-SANAK
SANAL,Courtyard San Diego Airport/Liberty Station,sanal-courtyard-san-diego-airport/liberty-station,Marriott-SANAL
SANCY,Courtyard San Diego Central,sancy-courtyard-san-diego-central,Marriott-SANCY
SANCD,Courtyard San Diego Downtown,sancd-courtyard-san-diego-downtown,Marriott-SANCD
SANCG,Courtyard San Diego Gaslamp/Convention Center,sancg-courtyard-san-diego-gaslamp/convention-center,Marriott-SANCG
SANCR,Courtyard San Diego Miramar,sancr-courtyard-san-diego-miramar,Marriott-SANCR
SANCM,Courtyard San Diego Mission Valley/Hotel Circle,sancm-courtyard-san-diego-mission-valley/hotel-circle,Marriott-SANCM
SANOT,Courtyard San Diego Old Town,sanot-courtyard-san-diego-old-town,Marriott-SANOT
SANBO,Courtyard San Diego Rancho Bernardo,sanbo-courtyard-san-diego-rancho-bernardo,Marriott-SANBO
SANMM,Courtyard San Diego Sorrento Valley,sanmm-courtyard-san-diego-sorrento-valley,Marriott-SANMM
SANFI,Fairfield Inn & Suites San Diego Old Town,sanfi-fairfield-inn-&-suites-san-diego-old-town,Marriott-SANFI
SANFM,Fairfield Inn & Suites San Diego Pacific Beach,sanfm-fairfield-inn-&-suites-san-diego-pacific-beach,Marriott-SANFM
SANDT,Marriott Marquis San Diego Marina,sandt-marriott-marquis-san-diego-marina,Marriott-SANDT
SANVA,"Marriott Vacation Club, San Diego","sanva-marriott-vacation-club,-san-diego",Marriott-SANVA
SANDM,San Diego Marriott Del Mar,sandm-san-diego-marriott-del-mar,Marriott-SANDM
SANGL,San Diego Marriott Gaslamp Quarter,sangl-san-diego-marriott-gaslamp-quarter,Marriott-SANGL
SANMV,San Diego Marriott Mission Valley,sanmv-san-diego-marriott-mission-valley,Marriott-SANMV
SANOX,Moxy San Diego Downtown/Gaslamp Quarter,sanox-moxy-san-diego-downtown/gaslamp-quarter,Marriott-SANOX
SANDL,Residence Inn San Diego Del Mar,sandl-residence-inn-san-diego-del-mar,Marriott-SANDL
SANPH,Residence Inn San Diego Downtown,sanph-residence-inn-san-diego-downtown,Marriott-SANPH
SANRH,Residence Inn San Diego Downtown/Bayfront,sanrh-residence-inn-san-diego-downtown/bayfront,Marriott-SANRH
SANRG,Residence Inn San Diego Downtown/Gaslamp Quarter,sanrg-residence-inn-san-diego-downtown/gaslamp-quarter,Marriott-SANRG
SANNM,Residence Inn San Diego Rancho Bernardo/Scripps Poway,sannm-residence-inn-san-diego-rancho-bernardo/scripps-poway,Marriott-SANNM
SANAA,Residence Inn San Diego Sorrento Mesa/Sorrento Valley,sanaa-residence-inn-san-diego-sorrento-mesa/sorrento-valley,Marriott-SANAA
SANDH,SpringHill Suites San Diego Downtown/Bayfront,sandh-springhill-suites-san-diego-downtown/bayfront,Marriott-SANDH
SANSM,SpringHill Suites San Diego Mission Valley,sansm-springhill-suites-san-diego-mission-valley,Marriott-SANSM
SANSH,SpringHill Suites San Diego Rancho Bernardo/Scripps Poway,sansh-springhill-suites-san-diego-rancho-bernardo/scripps-poway,Marriott-SANSH
SANFP,Four Points by Sheraton San Diego,sanfp-four-points-by-sheraton-san-diego,Marriott-SANFP
SANFW,Four Points by Sheraton San Diego - SeaWorld,sanfw-four-points-by-sheraton-san-diego---seaworld,Marriott-SANFW
SANPD,Four Points by Sheraton San Diego Downtown Little Italy,sanpd-four-points-by-sheraton-san-diego-downtown-little-italy,Marriott-SANPD
SANLC,"The US Grant, a Luxury Collection Hotel, San Diego","sanlc-the-us-grant,-a-luxury-collection-hotel,-san-diego",Marriott-SANLC
SANVS,Sheraton Mission Valley San Diego Hotel,sanvs-sheraton-mission-valley-san-diego-hotel,Marriott-SANVS
SANSI,Sheraton San Diego Resort,sansi-sheraton-san-diego-resort,Marriott-SANSI
SANTA,TownePlace Suites San Diego Airport/Liberty Station,santa-towneplace-suites-san-diego-airport/liberty-station,Marriott-SANTA
SANMT,TownePlace Suites San Diego Central,sanmt-towneplace-suites-san-diego-central,Marriott-SANMT
SANTD,TownePlace Suites San Diego Downtown,santd-towneplace-suites-san-diego-downtown,Marriott-SANTD
SANTX,"The Guild Hotel, San Diego, a Tribute Portfolio Hotel","santx-the-guild-hotel,-san-diego,-a-tribute-portfolio-hotel",Marriott-SANTX
SANWS,The Westin San Diego Bayview,sanws-the-westin-san-diego-bayview,Marriott-SANWS
SANWI,The Westin San Diego Gaslamp Quarter,sanwi-the-westin-san-diego-gaslamp-quarter,Marriott-SANWI
SFOAK,"Hotel Adagio, Autograph Collection","sfoak-hotel-adagio,-autograph-collection",Marriott-SFOAK
SFOAW,"The Clancy, Autograph Collection","sfoaw-the-clancy,-autograph-collection",Marriott-SFOAW
SFOVN,Courtyard San Francisco Downtown/Van Ness Ave.,sfovn-courtyard-san-francisco-downtown/van-ness-ave.,Marriott-SFOVN
SFOCF,Courtyard San Francisco Fisherman's Wharf,sfocf-courtyard-san-francisco-fisherman's-wharf,Marriott-SFOCF
SFOCN,Courtyard San Francisco Union Square,sfocn-courtyard-san-francisco-union-square,Marriott-SFOCN
SFOJW,JW Marriott San Francisco Union Square,sfojw-jw-marriott-san-francisco-union-square,Marriott-SFOJW
SFOVM,"Marriott Vacation Club, San Francisco","sfovm-marriott-vacation-club,-san-francisco",Marriott-SFOVM
SFOFW,San Francisco Marriott Fisherman's Wharf,sfofw-san-francisco-marriott-fisherman's-wharf,Marriott-SFOFW
SFODT,San Francisco Marriott Marquis,sfodt-san-francisco-marriott-marquis,Marriott-SFODT
SFOUS,San Francisco Marriott Union Square,sfous-san-francisco-marriott-union-square,Marriott-SFOUS
SFORZ,"The Ritz-Carlton, San Francisco","sforz-the-ritz-carlton,-san-francisco",Marriott-SFORZ
SFODS,"San Francisco Proper Hotel, a Member of Design Hotels™","sfods-san-francisco-proper-hotel,-a-member-of-design-hotels™",Marriott-SFODS
SFOMD,Le Méridien San Francisco,sfomd-le-méridien-san-francisco,Marriott-SFOMD
SFOLC,"Palace Hotel, a Luxury Collection Hotel, San Francisco","sfolc-palace-hotel,-a-luxury-collection-hotel,-san-francisco",Marriott-SFOLC
SFOXR,The St. Regis San Francisco,sfoxr-the-st.-regis-san-francisco,Marriott-SFOXR
SFOWH,W San Francisco,sfowh-w-san-francisco,Marriott-SFOWH
SFOUW,The Westin St. Francis San Francisco on Union Square,sfouw-the-westin-st.-francis-san-francisco-on-union-square,Marriott-SFOUW
LGBFP,Sheraton Los Angeles San Gabriel,lgbfp-sheraton-los-angeles-san-gabriel,Marriott-LGBFP
SJCAC,AC Hotel San Jose Downtown,sjcac-ac-hotel-san-jose-downtown,Marriott-SJCAC
SJCNO,Courtyard San Jose North/Silicon Valley,sjcno-courtyard-san-jose-north/silicon-valley,Marriott-SJCNO
SJCFI,Fairfield Inn & Suites San Jose Airport,sjcfi-fairfield-inn-&-suites-san-jose-airport,Marriott-SJCFI
SJCNS,Fairfield Inn & Suites San Jose North/Silicon Valley,sjcns-fairfield-inn-&-suites-san-jose-north/silicon-valley,Marriott-SJCNS
SJCSJ,San Jose Marriott,sjcsj-san-jose-marriott,Marriott-SJCSJ
SJCJR,Residence Inn San Jose Airport,sjcjr-residence-inn-san-jose-airport,Marriott-SJCJR
SJCRN,Residence Inn San Jose North/Silicon Valley,sjcrn-residence-inn-san-jose-north/silicon-valley,Marriott-SJCRN
SJCRI,Residence Inn San Jose South,sjcri-residence-inn-san-jose-south,Marriott-SJCRI
SJCJS,SpringHill Suites San Jose Airport,sjcjs-springhill-suites-san-jose-airport,Marriott-SJCJS
SJCJC,Aloft San Jose Cupertino,sjcjc-aloft-san-jose-cupertino,Marriott-SJCJC
SJCSL,Aloft Santa Clara,sjcsl-aloft-santa-clara,Marriott-SJCSL
SJCAP,Element San Jose Airport,sjcap-element-san-jose-airport,Marriott-SJCAP
SJCJF,Four Points by Sheraton San Jose Airport,sjcjf-four-points-by-sheraton-san-jose-airport,Marriott-SJCJF
SJCFP,Four Points by Sheraton San Jose Downtown,sjcfp-four-points-by-sheraton-san-jose-downtown,Marriott-SJCFP
SJCTS,TownePlace Suites San Jose Cupertino,sjcts-towneplace-suites-san-jose-cupertino,Marriott-SJCTS
SJCWI,The Westin San Jose,sjcwi-the-westin-san-jose,Marriott-SJCWI
SNAAK,"Inn at the Mission San Juan Capistrano, Autograph Collection","snaak-inn-at-the-mission-san-juan-capistrano,-autograph-collection",Marriott-SNAAK
SNASJ,Residence Inn Dana Point San Juan Capistrano,snasj-residence-inn-dana-point-san-juan-capistrano,Marriott-SNASJ
SBPGS,"HOTEL CERRO, Autograph Collection","sbpgs-hotel-cerro,-autograph-collection",Marriott-SBPGS
